order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit
Ord-10785,Cust-1252,Diego Silva,Henry Moore,South,,Retail,Prod-101,Tablet,Furniture,2022-12-23,20,742.53,0.195,87.47,Paypal,Completed,2.6,8948.61,46.0,Consumer,Wh-01,No,4.0,Damaged,14850.6,2895.867,11954.732999999998,11867.263
Ord-11009,Cust-1144,Priscila Vieira,Henry Moore,Central,,Direct,Prod-135,Phone,Furniture,2022-08-01,3,634.41,0.049,104.29,Paypal,Completed,2.9,8747.39,46.0,Consumer,Wh-01,Yes,9.0,Wrong Item,1903.23,93.25827,1809.97173,1705.68173
Ord-10927,Cust-1092,Pedro Freitas,Daniel Brown,West,France,Retail,Prod-114,Laptop,Food,2024-02-05,2,1461.81,0.021,69.08,Paypal,Completed,1.7,5103.59,19.0,Enterprise,Wh-01,No,4.0,Damaged,2923.62,61.39602,2862.22398,2793.14398
Ord-10278,Cust-1297,Aline Pereira,Emma Wilson,North,Uk,Direct,Prod-109,Tablet,Furniture,2022-09-02,12,1282.49,0.11,144.41,Paypal,Completed,2.3,2111.07,53.0,Small Business,Wh-04,No,4.0,Late Delivery,15389.88,1692.8868000000002,13696.9932,13552.5832
Ord-11095,Cust-1037,Pedro Ferreira,Emma Wilson,West,,Online,Prod-126,Keyboard,Clothing,2024-12-21,9,1502.63,0.13,28.44,Cash,Completed,4.8,2549.07,59.0,Enterprise,Wh-04,No,5.0,Customer Changed Mind,13523.670000000002,1758.0771000000002,11765.5929,11737.1529
Ord-10232,Cust-1224,Andre Teixeira,Carla Davis,East,Canada,Direct,Prod-128,Coffee Maker,Electronics,2025-06-13,5,1234.22,0.223,93.14,Credit Card,Completed,5.0,4236.19,20.0,Small Business,Wh-01,No,13.0,Late Delivery,6171.1,1376.1553,4794.9447,4701.8047
Ord-10746,Cust-1304,Sofia Mendes,Bob Smith,North,Germany,Retail,Prod-126,Laptop,Electronics,2022-05-19,16,1507.41,0.099,40.31,Debit Card,Completed,4.4,6798.72,72.0,Small Business,Wh-02,No,4.0,Late Delivery,24118.56,2387.7374400000003,21730.82256,21690.51256
Ord-10352,Cust-1096,Bruno Castro,Emma Wilson,North,Uk,Wholesale,Prod-138,Phone,Furniture,2022-09-29,-5,2155.95,0.297,129.09,Credit Card,Completed,2.4,5156.22,53.0,Corporate,Wh-01,Yes,9.0,Damaged,38807.1,11525.7087,27281.3913,27152.3013
Ord-10388,Cust-1280,Diego Carvalho,Henry Moore,Central,France,Direct,Prod-144,Tablet,Office Supplies,2025-04-05,9,1407.14,0.11,117.31,Cash,Completed,2.7,7551.11,23.0,Corporate,Wh-04,No,9.0,Late Delivery,12664.26,1393.0686,11271.1914,11153.8814
Ord-10211,Cust-1232,Clara Rocha,Carla Davis,West,Usa,Wholesale,Prod-115,Printer,Food,2025-06-30,1,,0.037,48.81,Credit Card,Cancelled,3.4,6832.85,64.0,Consumer,Wh-02,No,7.0,Wrong Item,881.35,32.60995,848.74005,799.9300499999999
Ord-10272,Cust-1038,Carolina Souza,Alice Johnson,East,Brazil,Wholesale,Prod-121,Desk,Office Supplies,2025-07-22,13,750.87,0.298,75.3,Cash,Completed,2.8,1754.75,,Enterprise,Wh-01,No,4.0,Customer Changed Mind,9761.31,2908.87038,6852.439619999999,6777.139619999999
Ord-10229,Cust-1053,Patricia Rocha,,West,Brazil,Online,Prod-138,Monitor,Food,2025-03-05,15,,0.131,117.55,Debit Card,Completed,1.8,1571.0,46.0,Enterprise,Wh-02,Yes,8.0,Late Delivery,18174.0,2380.7940000000003,15793.206,15675.656
Ord-10550,Cust-1383,Leonardo Lima,Carla Davis,South,Australia,Online,Prod-110,Tablet,Food,2025-04-06,5,1378.78,0.237,140.37,Paypal,Cancelled,2.4,1607.21,66.0,Corporate,Wh-03,No,4.0,,6893.9,1633.8542999999995,5260.0457,5119.6757
Ord-10104,Cust-1344,Andre Barbosa,Daniel Brown,North,Brazil,Online,Prod-103,Monitor,Electronics,2025-03-01,18,1367.03,0.174,144.53,Credit Card,Pending,2.6,899.35,23.0,Consumer,Wh-01,No,11.0,Damaged,24606.54,4281.53796,20325.00204,20180.47204
Ord-11068,Cust-1133,Luana Teixeira,,South,Brazil,Wholesale,Prod-128,Printer,Office Supplies,2024-02-14,7,2296.05,0.17,117.94,Debit Card,Completed,2.4,2920.77,52.0,Small Business,Wh-04,No,7.0,Late Delivery,16072.350000000002,2732.2995000000005,13340.0505,13222.1105
Ord-10030,Cust-1344,Daniel Santana,Daniel Brown,Central,Canada,Retail,Prod-111,Notebook,Clothing,2022-03-01,20,1009.77,0.041,133.61,Bank Transfer,Completed,3.2,4285.68,59.0,Corporate,Wh-04,No,4.0,Wrong Item,20195.4,828.0114000000001,19367.3886,19233.7786
Ord-10298,Cust-1303,Bianca Rocha,Daniel Brown,North,Usa,Online,Prod-146,Keyboard,Electronics,2023-10-18,12,506.07,0.263,48.58,Paypal,Completed,2.2,5785.53,40.0,Corporate,Wh-04,No,11.0,,6072.84,1597.15692,4475.68308,4427.10308
Ord-10190,Cust-1384,Laura Azevedo,Bob Smith,Central,Uk,Online,Prod-143,Laptop,Office Supplies,2025-07-06,19,1047.01,0.238,143.87,Bank Transfer,Completed,2.1,5630.01,56.0,Corporate,Wh-01,Yes,6.0,Wrong Item,19893.19,4734.57922,15158.61078,15014.740779999998
Ord-11157,Cust-1236,Henrique Barbosa,Grace Taylor,West,Brazil,Direct,Prod-144,Monitor,Electronics,2022-06-22,20,845.36,0.032,33.97,Credit Card,Cancelled,,5271.87,68.0,Corporate,Wh-04,No,2.0,Customer Changed Mind,16907.2,541.0304,16366.1696,16332.199600000002
Ord-10825,Cust-1357,Carolina Azevedo,Henry Moore,Central,Germany,Direct,Prod-148,Laptop,Furniture,,16,1586.25,0.149,88.11,Cash,Completed,2.1,7753.63,43.0,Enterprise,Wh-04,No,12.0,Late Delivery,25380.0,3781.62,21598.38,21510.27
Ord-10243,Cust-1202,Priscila Freitas,Alice Johnson,North,Australia,Retail,Prod-146,Coffee Maker,Office Supplies,2024-12-12,2,222.27,0.179,5.77,Debit Card,Completed,3.6,2596.65,29.0,Small Business,Wh-02,Yes,7.0,Customer Changed Mind,444.54,79.57266,364.96734,359.19734000000005
Ord-10873,Cust-1251,Carolina Ribeiro,Alice Johnson,West,Uk,Retail,Prod-134,Keyboard,Food,2022-04-25,15,1786.97,0.146,65.2,Bank Transfer,Completed,,8977.52,24.0,Enterprise,Wh-03,Yes,1.0,Customer Changed Mind,26804.55,3913.4643,22891.0857,22825.8857
Ord-10118,Cust-1230,Gabriel Martins,Alice Johnson,South,Usa,Direct,Prod-131,Chair,Food,2022-12-16,8,1623.07,0.084,115.42,Debit Card,Completed,4.1,9388.88,31.0,Enterprise,Wh-03,No,7.0,Customer Changed Mind,12984.56,1090.70304,11893.85696,11778.43696
Ord-10600,Cust-1098,Camila Costa,,Central,Usa,Wholesale,Prod-140,Coffee Maker,Food,2023-10-21,17,334.51,0.242,133.2,Paypal,Completed,2.7,2269.94,36.0,Enterprise,Wh-04,No,11.0,Wrong Item,5686.67,1376.17414,4310.49586,4177.29586
Ord-10898,Cust-1339,Joao Nogueira,Frank Miller,East,Australia,Online,Prod-143,Tablet,Electronics,2025-04-27,16,1805.33,0.078,117.84,Debit Card,Completed,1.6,8289.81,49.0,Corporate,Wh-02,No,7.0,Late Delivery,28885.28,2253.05184,26632.22816,26514.38816
Ord-10028,Cust-1252,Sofia Gomes,Alice Johnson,West,Australia,Online,Prod-137,Phone,Clothing,2025-04-29,6,170.39,0.28,112.94,Cash,Completed,1.7,2896.46,30.0,Enterprise,Wh-02,No,5.0,Damaged,1022.34,286.2552,736.0847999999999,623.1447999999998
Ord-10711,Cust-1125,Isabela Vieira,Carla Davis,North,Usa,Direct,Prod-114,Laptop,Clothing,,9,2233.7,0.22,12.05,Credit Card,Pending,3.3,6755.04,56.0,Small Business,Wh-03,No,7.0,Wrong Item,20103.3,4422.726,15680.574,15668.524
Ord-11126,Cust-1317,Juliana Oliveira,Henry Moore,South,Usa,Direct,Prod-135,Printer,Furniture,2024-12-31,5,521.26,0.159,129.35,Debit Card,Completed,2.5,7650.38,61.0,Small Business,Wh-04,No,8.0,,2606.3,414.40170000000006,2191.8983000000003,2062.5483000000004
Ord-10988,Cust-1002,Beatriz Moreira,Emma Wilson,South,Usa,Retail,Prod-140,Headphones,Clothing,2024-12-26,4,691.44,0.085,13.19,,Cancelled,2.4,4252.01,27.0,Consumer,Wh-03,Yes,8.0,Customer Changed Mind,2765.76,235.08960000000005,2530.6704,2517.4804
Ord-10733,Cust-1148,Clara Silva,Grace Taylor,South,Uk,Direct,Prod-114,Keyboard,Food,2025-03-26,1,,0.02,147.67,Paypal,Completed,1.8,6513.39,27.0,Enterprise,Wh-04,Yes,13.0,,650.33,13.0066,637.3234,489.6534
Ord-10364,Cust-1219,Manuela Moreira,Carla Davis,South,Brazil,Wholesale,Prod-118,Printer,Food,2025-10-16,2,,0.132,138.55,Bank Transfer,Completed,2.8,755.09,55.0,Consumer,Wh-01,Yes,3.0,Damaged,545.44,71.99808000000002,473.44192,334.89192
Ord-10213,Cust-1112,Carolina Ribeiro,Emma Wilson,Central,France,Online,Prod-113,Desk,,2025-07-21,14,802.21,0.2,95.07,Credit Card,Cancelled,1.7,9015.7,60.0,Corporate,Wh-03,No,12.0,Damaged,11230.94,2246.188,8984.752,8889.682
Ord-11193,Cust-1288,Natalia Ribeiro,Emma Wilson,East,Germany,Wholesale,Prod-119,Mouse,Clothing,2024-07-28,11,1815.8,0.223,141.98,Bank Transfer,Completed,2.5,8436.47,25.0,Consumer,Wh-01,No,13.0,,19973.8,4454.1574,15519.6426,15377.6626
Ord-10764,Cust-1347,Vinicius Silva,Daniel Brown,South,Canada,Online,Prod-115,Coffee Maker,Electronics,2022-10-15,16,1327.64,0.119,104.83,Debit Card,Completed,2.7,3558.84,37.0,Corporate,Wh-04,No,11.0,Late Delivery,21242.24,2527.82656,18714.41344,18609.58344
Ord-10503,Cust-1191,Vinicius Souza,Carla Davis,East,Australia,Online,Prod-105,Coffee Maker,Clothing,2024-08-13,8,,0.234,23.16,Paypal,Completed,3.0,7387.56,66.0,Small Business,Wh-02,No,14.0,Wrong Item,10309.92,2412.52128,7897.39872,7874.23872
Ord-10003,Cust-1106,Beatriz Castro,Carla Davis,South,Germany,Wholesale,Prod-141,Coffee Maker,Clothing,2024-02-04,18,,0.081,61.73,Paypal,Completed,,7854.49,40.0,Consumer,Wh-03,No,4.0,Customer Changed Mind,7936.2,642.8322000000001,7293.3678,7231.6378
Ord-10097,Cust-1187,Renata Azevedo,Henry Moore,Central,,Wholesale,Prod-143,Desk,Office Supplies,2023-12-10,13,37.63,0.193,33.21,Credit Card,Completed,1.7,3081.8,50.0,Enterprise,Wh-04,Yes,6.0,Damaged,489.19000000000005,94.41367,394.77633,361.5663300000001
Ord-10021,Cust-1293,Lucas Mendes,Henry Moore,West,France,Retail,Prod-106,Tablet,Electronics,2024-12-30,15,777.66,0.024,120.21,Bank Transfer,Completed,1.7,4715.49,34.0,Enterprise,Wh-04,Yes,8.0,Damaged,11664.9,279.9576,11384.9424,11264.7324
Ord-11132,Cust-1075,Matheus Barbosa,Grace Taylor,Central,Australia,Online,Prod-123,Mouse,Office Supplies,2022-10-02,15,503.22,0.2,17.8,Cash,Completed,1.8,1301.71,29.0,Corporate,Wh-03,No,1.0,Damaged,7548.3,1509.66,6038.64,6020.84
Ord-10296,Cust-1098,Ramon Correia,Henry Moore,Central,Germany,Online,Prod-142,Coffee Maker,Electronics,2025-08-19,10,,0.136,89.07,Debit Card,Completed,3.6,3147.6,28.0,Enterprise,Wh-02,Yes,9.0,Damaged,18104.1,2462.1576000000005,15641.942400000002,15552.872400000002
Ord-10207,Cust-1314,Henrique Lima,Bob Smith,Central,Canada,Wholesale,Prod-105,Tablet,Food,2024-07-01,9,851.22,,55.85,Bank Transfer,Completed,2.6,8937.85,40.0,Consumer,Wh-01,No,4.0,Wrong Item,7660.98,1080.19818,6580.78182,6524.93182
Ord-10595,Cust-1393,Natalia Almeida,Carla Davis,East,Germany,Wholesale,Prod-121,Coffee Maker,Furniture,2022-04-28,9,551.33,0.115,6.97,Credit Card,Completed,3.0,9791.33,30.0,Consumer,Wh-04,No,11.0,Damaged,4961.97,570.6265500000001,4391.34345,4384.37345
Ord-10273,Cust-1337,Eduardo Barbosa,Daniel Brown,East,Uk,Wholesale,Prod-123,Laptop,Electronics,2022-03-29,0,1401.76,0.003,88.25,Debit Card,Completed,,8231.12,46.0,Small Business,Wh-02,No,2.0,Wrong Item,21026.4,63.07920000000001,20963.3208,20875.0708
Ord-10321,Cust-1162,Joao Rocha,Emma Wilson,East,Canada,Wholesale,Prod-147,Desk,Clothing,2024-04-29,13,465.86,0.195,33.84,Cash,Completed,3.5,2050.61,51.0,Small Business,Wh-04,No,1.0,Customer Changed Mind,6056.18,1180.9551,4875.2249,4841.3849
Ord-10247,Cust-1293,Caio Correia,Henry Moore,North,France,Retail,Prod-118,Headphones,Clothing,2023-10-10,12,220.68,0.125,8.54,Cash,Completed,1.7,2825.21,39.0,Enterprise,Wh-04,No,12.0,,2648.16,331.02,2317.14,2308.6
Ord-10969,Cust-1252,Amanda Almeida,Emma Wilson,South,Canada,Direct,Prod-144,Chair,,2024-09-01,13,1508.3,0.044,105.66,Bank Transfer,Completed,3.7,854.36,40.0,Consumer,Wh-03,No,4.0,Customer Changed Mind,19607.9,862.7475999999998,18745.1524,18639.4924
Ord-10855,Cust-1267,Bruno Pereira,Emma Wilson,Central,Germany,Online,Prod-108,Notebook,Clothing,2025-04-19,13,2460.56,0.007,28.27,Bank Transfer,Returned,5.0,3963.42,33.0,Enterprise,Wh-01,Yes,1.0,Customer Changed Mind,31987.28,223.91096,31763.36904,31735.09904
Ord-10428,Cust-1091,Henrique Moraes,,Central,Brazil,Direct,Prod-119,Keyboard,Clothing,2025-01-17,20,1977.98,0.296,109.95,Cash,Completed,4.8,8567.8,45.0,Small Business,Wh-01,No,3.0,,39559.6,11709.6416,27849.9584,27740.0084
Ord-10698,Cust-1363,Caio Ferreira,,South,Brazil,Wholesale,Prod-134,Chair,Office Supplies,2025-11-04,19,1418.58,0.054,104.37,Paypal,Cancelled,2.8,6182.92,66.0,Small Business,Wh-02,No,4.0,Customer Changed Mind,26953.02,1455.4630799999998,25497.556919999995,25393.18692
Ord-10507,Cust-1246,Joao Dias,Grace Taylor,North,Germany,Online,Prod-142,Monitor,Office Supplies,2023-07-31,2,1797.53,0.175,61.07,Cash,Completed,4.4,3928.41,44.0,Consumer,Wh-04,No,4.0,,3595.06,629.1355,2965.9245,2904.8545
Ord-11195,Cust-1195,Rodrigo Freitas,Henry Moore,West,Australia,Wholesale,Prod-145,Headphones,Furniture,2022-07-27,10,1832.1,0.278,120.46,Debit Card,Completed,3.8,529.68,63.0,Small Business,Wh-04,No,10.0,Wrong Item,18321.0,5093.238,13227.762,13107.302
Ord-10744,Cust-1046,Carolina Silva,Emma Wilson,Central,Canada,Direct,Prod-113,Laptop,Clothing,2022-05-21,8,1389.74,0.21,84.16,Paypal,Completed,4.7,1424.17,50.0,Enterprise,Wh-02,No,12.0,,11117.92,2334.7632,8783.1568,8698.9968
Ord-10469,Cust-1123,Matheus Ribeiro,Daniel Brown,East,Uk,Online,Prod-123,Desk,Office Supplies,2022-12-21,15,,-0.05,49.84,Credit Card,Completed,4.3,1507.36,55.0,Corporate,Wh-04,No,3.0,,26362.95,3321.7317000000003,23041.2183,22991.3783
Ord-10670,Cust-1252,Natalia Pereira,,East,Germany,Direct,Prod-102,Phone,Clothing,2022-12-25,19,320.57,0.043,125.4,Bank Transfer,Completed,1.7,5960.65,47.0,Enterprise,Wh-04,No,11.0,,6090.83,261.90569,5828.92431,5703.524310000001
Ord-10818,Cust-1098,Murilo Freitas,Henry Moore,West,Australia,Direct,Prod-149,Headphones,Clothing,2024-09-03,12,2032.83,0.096,110.9,Bank Transfer,Completed,2.4,532.74,68.0,Small Business,Wh-03,No,8.0,Wrong Item,24393.96,2341.82016,22052.13984,21941.23984
Ord-11074,Cust-1334,Bianca Martins,Emma Wilson,East,Australia,Retail,Prod-141,Monitor,Electronics,2024-07-18,12,238.2,0.157,118.84,Cash,Completed,1.7,1849.02,49.0,Enterprise,Wh-01,No,11.0,Damaged,2858.4,448.7688,2409.6312,2290.7912
Ord-10828,Cust-1052,Juliana Ribeiro,Carla Davis,West,Canada,Online,Prod-138,Desk,Office Supplies,2025-03-17,20,1351.34,0.055,10.19,Credit Card,Completed,3.2,4575.45,72.0,Corporate,Wh-03,No,5.0,Late Delivery,27026.8,1486.474,25540.326,25530.136
Ord-10732,Cust-1302,Luana Ramos,Bob Smith,South,Australia,Direct,Prod-133,Chair,Furniture,2023-05-31,12,1979.04,0.065,70.22,Bank Transfer,Pending,4.7,6070.65,41.0,Corporate,Wh-04,Yes,5.0,,23748.48,1543.6512,22204.8288,22134.6088
Ord-10870,Cust-1074,Rafael Castro,Henry Moore,East,Brazil,Direct,Prod-106,Monitor,Food,2025-11-30,7,375.94,0.229,39.17,Paypal,Completed,2.6,5244.12,74.0,Small Business,Wh-04,No,9.0,Damaged,2631.58,602.6318200000001,2028.94818,1989.77818
Ord-11118,Cust-1272,Gustavo Mendes,Emma Wilson,West,Canada,Retail,Prod-111,Notebook,Electronics,2024-07-06,17,1034.61,0.193,10.45,Bank Transfer,Completed,4.2,6962.02,42.0,Small Business,Wh-04,No,5.0,,17588.37,3394.55541,14193.814589999998,14183.364589999996
Ord-10417,Cust-1390,Mariana Nogueira,Carla Davis,Central,,Direct,Prod-126,Notebook,Food,2022-12-30,7,1756.36,0.044,47.0,Paypal,Returned,2.9,6199.47,64.0,Small Business,Wh-01,No,8.0,Late Delivery,12294.52,540.9588799999999,11753.561119999998,11706.561119999998
Ord-10053,Cust-1013,Beatriz Moraes,Grace Taylor,Central,Usa,Direct,Prod-146,Coffee Maker,Clothing,2025-01-29,2,1457.98,0.259,99.88,Credit Card,Completed,,5590.36,20.0,Corporate,Wh-04,Yes,5.0,Wrong Item,2915.96,755.23364,2160.72636,2060.84636
Ord-10875,Cust-1293,Mariana Freitas,Grace Taylor,West,Brazil,Online,Prod-128,Chair,Office Supplies,2023-10-06,12,2430.56,0.159,79.01,Credit Card,Completed,4.6,1107.6,52.0,Small Business,Wh-04,No,11.0,,29166.72,4637.50848,24529.21152,24450.20152
Ord-10566,Cust-1042,Murilo Ribeiro,Emma Wilson,West,France,Retail,Prod-138,Mouse,Furniture,2022-12-25,12,1468.9,0.044,33.66,Bank Transfer,Cancelled,2.3,2869.79,24.0,Small Business,Wh-03,No,2.0,,17626.800000000003,775.5792000000001,16851.220800000003,16817.560800000003
Ord-11104,Cust-1177,Manuela Lima,Bob Smith,Central,Uk,Online,Prod-125,Notebook,Office Supplies,2022-04-16,20,1625.58,,36.88,Cash,Completed,1.9,2117.89,51.0,Corporate,Wh-01,No,8.0,Customer Changed Mind,32511.6,9655.945199999998,22855.6548,22818.7748
Ord-10161,Cust-1236,Renata Costa,Frank Miller,Central,,Wholesale,Prod-118,Tablet,Food,2025-03-22,10,1064.57,0.093,61.58,Paypal,Completed,1.3,8034.55,31.0,Enterprise,Wh-01,No,4.0,,10645.7,990.0501,9655.6499,9594.0699
Ord-10407,Cust-1245,Ramon Dias,Grace Taylor,North,Brazil,Retail,Prod-129,Notebook,Furniture,2023-09-13,19,1736.14,0.163,28.61,Paypal,Completed,3.0,9813.66,33.0,Consumer,Wh-04,No,8.0,Damaged,32986.66,5376.825580000001,27609.834420000003,27581.22442
Ord-10837,Cust-1050,Andre Costa,Daniel Brown,East,France,Online,Prod-102,Phone,Clothing,2025-01-16,19,,0.125,79.11,Debit Card,Completed,3.9,6566.44,31.0,Small Business,Wh-03,No,8.0,Damaged,4646.26,580.7825,4065.4775,3986.3675
Ord-10654,Cust-1041,Beatriz Azevedo,Daniel Brown,East,France,Wholesale,Prod-120,Headphones,Electronics,2023-06-23,14,732.0,0.224,118.68,Paypal,Cancelled,3.2,6298.44,23.0,Small Business,Wh-02,No,14.0,Late Delivery,10248.0,2295.552,7952.448,7833.768
Ord-11003,Cust-1272,Thiago Azevedo,Emma Wilson,Central,Uk,Retail,Prod-138,Tablet,Electronics,2025-06-10,6,393.92,0.231,130.99,Bank Transfer,Completed,4.9,7393.94,35.0,Consumer,Wh-03,No,8.0,Wrong Item,2363.52,545.97312,1817.54688,1686.55688
Ord-10474,Cust-1119,Gustavo Moraes,Bob Smith,Central,Australia,Wholesale,Prod-124,Chair,Food,2024-06-28,2,1064.95,0.101,143.97,Debit Card,Completed,2.9,6767.18,53.0,Small Business,Wh-02,Yes,1.0,Late Delivery,2129.9,215.11990000000003,1914.7801,1770.8101
Ord-10473,Cust-1144,Sofia Dias,Carla Davis,South,Canada,Online,Prod-135,Printer,Office Supplies,2023-08-03,16,1077.19,0.152,44.9,Paypal,Pending,1.8,6702.63,72.0,Corporate,Wh-01,No,9.0,Late Delivery,17235.04,2619.72608,14615.31392,14570.41392
Ord-10608,Cust-1267,Priscila Lima,Daniel Brown,East,Canada,Wholesale,Prod-118,Tablet,Furniture,2023-04-13,2,1477.83,0.016,142.19,Credit Card,Pending,2.0,5762.73,57.0,Small Business,Wh-04,No,10.0,,2955.66,47.29056,2908.36944,2766.17944
Ord-10505,Cust-1277,Diego Cardoso,Frank Miller,West,Usa,Direct,Prod-140,Printer,Electronics,2024-12-11,12,1652.0,0.149,81.04,Cash,Completed,,2158.28,71.0,Small Business,Wh-02,No,4.0,Late Delivery,19824.0,2953.776,16870.224000000002,16789.184
Ord-10615,Cust-1360,Rodrigo Vieira,Frank Miller,North,Usa,Retail,Prod-124,Monitor,Electronics,2025-08-25,18,1681.5,0.104,110.98,Cash,Completed,4.5,2678.55,19.0,Consumer,Wh-01,No,8.0,Damaged,30267.0,3147.768,27119.232,27008.252
Ord-10570,Cust-1011,Luana Pereira,Grace Taylor,South,Brazil,Retail,Prod-113,Coffee Maker,Furniture,2024-01-17,18,,0.086,111.54,Cash,Cancelled,3.3,633.82,46.0,Consumer,Wh-01,No,3.0,Customer Changed Mind,16252.38,1397.7046799999998,14854.675319999998,14743.135319999998
Ord-10775,Cust-1227,Amanda Pereira,Emma Wilson,South,Australia,Retail,Prod-104,Phone,Electronics,2025-11-21,2,960.36,0.093,149.16,,Completed,4.8,4744.75,67.0,Small Business,Wh-01,No,5.0,Late Delivery,1920.72,178.62696,1742.09304,1592.93304
Ord-10980,Cust-1385,Priscila Castro,Carla Davis,East,Brazil,Direct,Prod-125,Chair,Food,2024-11-12,13,2068.12,0.155,20.42,Debit Card,Completed,1.8,6525.83,61.0,Enterprise,Wh-02,No,5.0,Damaged,26885.56,4167.261799999999,22718.2982,22697.8782
Ord-10604,Cust-1150,Henrique Oliveira,Alice Johnson,East,Canada,Wholesale,Prod-143,Laptop,Clothing,2023-01-25,2,1927.75,0.055,54.95,Cash,Returned,2.3,4238.18,35.0,Consumer,Wh-01,Yes,6.0,,3855.5,212.0525,3643.4475,3588.4975000000004
Ord-10124,Cust-1267,Carolina Ribeiro,Emma Wilson,North,Brazil,Direct,Prod-134,Phone,Office Supplies,2025-08-22,17,34.69,0.241,70.59,Bank Transfer,Returned,1.3,9902.86,41.0,Enterprise,Wh-04,No,5.0,,589.73,142.12493,447.60507,377.01507
Ord-10360,Cust-1191,Bianca Ferreira,Emma Wilson,Central,Canada,Retail,Prod-100,Phone,Electronics,2025-01-30,9,895.47,0.194,10.25,Debit Card,Completed,4.1,779.55,51.0,Small Business,Wh-04,Yes,2.0,Customer Changed Mind,8059.23,1563.49062,6495.739380000001,6485.489380000001
Ord-11185,Cust-1014,Patricia Vieira,Carla Davis,North,France,Retail,Prod-108,Tablet,Food,2022-04-07,15,1440.14,0.01,120.49,Bank Transfer,Completed,3.2,7889.96,45.0,Consumer,Wh-02,No,13.0,,21602.1,216.021,21386.079,21265.589
Ord-10227,Cust-1129,Lucas Almeida,Frank Miller,North,Uk,Direct,Prod-131,Phone,Office Supplies,2022-01-19,19,62.75,0.044,85.36,Credit Card,Returned,1.5,9455.27,60.0,Enterprise,Wh-02,No,9.0,Wrong Item,1192.25,52.459,1139.791,1054.431
Ord-10504,Cust-1068,Juliana Moraes,Henry Moore,East,France,Wholesale,Prod-131,Desk,Electronics,2023-08-08,9,271.68,0.216,123.42,Paypal,Completed,3.6,721.56,39.0,Consumer,Wh-03,No,14.0,,2445.12,528.1459199999999,1916.97408,1793.55408
Ord-10463,Cust-1354,Camila Dias,Bob Smith,South,Uk,Retail,Prod-134,Notebook,,2025-04-21,19,614.36,0.177,121.23,Cash,Completed,2.5,4417.02,21.0,Corporate,Wh-03,Yes,4.0,,11672.84,2066.09268,9606.74732,9485.51732
Ord-10858,Cust-1388,Juliana Teixeira,Henry Moore,North,Australia,Wholesale,Prod-141,Tablet,Clothing,2025-01-08,20,1560.95,0.214,36.34,Paypal,Returned,1.5,1940.89,72.0,Corporate,Wh-03,No,7.0,Customer Changed Mind,31219.0,6680.866,24538.134,24501.794
Ord-10798,Cust-1004,Matheus Barbosa,Daniel Brown,East,Australia,Wholesale,Prod-106,Chair,Electronics,2024-06-20,5,2023.54,0.163,106.0,Cash,Pending,1.3,4466.84,62.0,Corporate,Wh-01,No,3.0,Damaged,10117.7,1649.1851,8468.5149,8362.5149
Ord-11004,Cust-1230,Isabela Cardoso,Grace Taylor,Central,Uk,Direct,Prod-109,Coffee Maker,Office Supplies,2023-10-25,1,520.08,0.001,55.93,Debit Card,Pending,3.1,1208.83,61.0,Consumer,Wh-02,Yes,14.0,,520.08,0.5200800000000001,519.55992,463.62992
Ord-10370,Cust-1379,Laura Rocha,Bob Smith,North,France,Wholesale,Prod-118,Laptop,Electronics,2025-09-06,4,919.31,0.02,111.45,Debit Card,Returned,2.4,3261.33,32.0,Consumer,Wh-02,No,14.0,Damaged,3677.24,73.5448,3603.6952,3492.2452
Ord-10745,Cust-1232,Vinicius Martins,Emma Wilson,Central,Germany,Online,Prod-107,Keyboard,Office Supplies,2025-07-12,13,2260.96,0.234,57.59,Cash,Completed,4.8,2909.31,60.0,Corporate,Wh-04,No,6.0,Damaged,29392.48,6877.84032,22514.63968,22457.04968
Ord-11114,Cust-1320,Leticia Rocha,Frank Miller,North,,Direct,Prod-118,Keyboard,Clothing,2023-12-12,15,2286.53,0.122,52.0,Debit Card,Completed,4.9,6374.36,72.0,Small Business,Wh-02,No,5.0,Wrong Item,34297.950000000004,4184.3499,30113.600100000003,30061.600100000003
Ord-10804,Cust-1223,Vinicius Silva,Bob Smith,West,Australia,Retail,Prod-103,Headphones,Clothing,2022-02-18,3,204.24,0.058,22.69,Bank Transfer,Cancelled,2.7,9202.46,18.0,Consumer,Wh-01,Yes,9.0,Damaged,612.72,35.537760000000006,577.18224,554.4922399999999
Ord-10771,Cust-1027,Fernanda Freitas,Carla Davis,South,Canada,Retail,Prod-105,Headphones,Electronics,2023-05-13,19,862.91,0.246,68.8,Paypal,Completed,2.8,3231.93,28.0,Corporate,Wh-01,No,14.0,Late Delivery,16395.29,4033.24134,12362.04866,12293.24866
Ord-11030,Cust-1005,Bruno Santana,Carla Davis,East,Germany,Retail,Prod-112,Phone,Food,2022-02-24,8,472.44,0.21,10.6,Debit Card,Returned,4.7,562.63,33.0,Consumer,Wh-02,No,7.0,,3779.52,793.6992,2985.8208,2975.2208
