order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit,completely_empty_column_1,completely_empty_column_2,mostly_empty_notes,blank_column_1,Unnamed: blank_column,system_audit_dummy,internal_notes
ORD-10818,CUST-1098,Murilo Freitas,Henry Moore,West,Australia,Direct,PROD-149,Headphones,Clothing,2024-09-03 00:00:00,12,2032.83,0.096,110.9,Bank Transfer,Completed,2.4,532.74,68.0,Small Business,WH-03,No,8.0,Wrong Item,24393.96,2341.82016,22052.13984,21941.23984,,,,,,,
ORD-11074,CUST-1334,Bianca Martins,Emma Wilson,East,Australia,Retail,PROD-141,Monitor,Electronics,2024-07-18 00:00:00,12,238.2,0.157,118.84,Cash,Completed,1.7,1849.02,49.0,Enterprise,WH-01,No,11.0,Damaged,2858.4,448.7688,2409.6312,2290.7912,,,,,,,
ORD-10828,CUST-1052,Juliana Ribeiro,Carla Davis,West,Canada,Online,PROD-138,Desk,Office Supplies,2025-03-17 00:00:00,20,1351.34,0.055,10.19,Credit Card,Completed,3.2,4575.45,72.0,Corporate,WH-03,No,5.0,Late Delivery,27026.8,1486.474,25540.326,25530.136,,,,,,,
ORD-10732,CUST-1302,Luana Ramos,Bob Smith,South,Australia,Direct,PROD-133,Chair,Furniture,2023-05-31 00:00:00,12,1979.04,0.065,70.22,Bank Transfer,Pending,4.7,6070.65,41.0,Corporate,WH-04,Yes,5.0,,23748.48,1543.6512,22204.8288,22134.6088,,,,,,,
ORD-10870,CUST-1074,Rafael Castro,Henry Moore,East,Brazil,Direct,PROD-106,Monitor,food,2025-11-30 00:00:00,7,375.94,0.229,39.17,PayPal,Completed,2.6,5244.12,74.0,Small Business,WH-04,No,9.0,Damaged,2631.58,602.6318200000001,2028.94818,1989.77818,,,,,,,
ORD-11118,CUST-1272,Gustavo Mendes,Emma Wilson,West,Canada,Retail,PROD-111,Notebook,Electronics,2024-07-06 00:00:00,17,1034.61,0.193,10.45,Bank Transfer,Completed,4.2,6962.02,42.0,Small Business,WH-04,No,5.0,,17588.37,3394.55541,14193.814589999998,14183.364589999996,,,,,,,
ORD-10417,CUST-1390,Mariana Nogueira,Carla Davis,Central,,Direct,PROD-126,Notebook,Food,2022-12-30 00:00:00,7,1756.36,0.044,47.0,PayPal,Returned,2.9,6199.47,64.0,Small Business,WH-01,No,8.0,Late Delivery,12294.52,540.9588799999999,11753.561119999998,11706.561119999998,,,,,,,
ORD-10053,CUST-1013,Beatriz Moraes,Grace Taylor,Central,USA,Direct,PROD-146,Coffee Maker,Clothing,2025-01-29 00:00:00,2,1457.98,0.259,99.88,Credit Card,Completed,,5590.36,20.0,Corporate,WH-04,Yes,5.0,Wrong Item,2915.96,755.23364,2160.72636,2060.84636,,,,,,,
ORD-10875,CUST-1293,Mariana Freitas,Grace Taylor,West,Brazil,Online,PROD-128,Chair,Office Supplies,2023-10-06 00:00:00,12,2430.56,0.159,79.01,Credit Card,Completed,4.6,1107.6,52.0,Small Business,WH-04,No,11.0,,29166.72,4637.50848,24529.21152,24450.20152,,,,,,,
ORD-10566,CUST-1042,Murilo Ribeiro,Emma Wilson,West,France,Retail,PROD-138,Mouse,furniture,2022-12-25 00:00:00,12,1468.9,0.044,33.66,Bank Transfer,Cancelled,2.3,2869.79,24.0,Small Business,WH-03,No,2.0,,17626.800000000003,775.5792000000001,16851.220800000003,16817.560800000003,,,,,,,
ORD-11104,CUST-1177,Manuela Lima,Bob Smith,Central,uk,Online,PROD-125,Notebook,Office Supplies,2022-04-16 00:00:00,20,1625.58,,36.88,Cash,Completed,1.9,2117.89,51.0,Corporate,WH-01,No,8.0,Customer Changed Mind,32511.6,9655.945199999998,22855.6548,22818.7748,,,,,,,
ORD-10161,CUST-1236,Renata Costa,Frank Miller,Central,,Wholesale,PROD-118,Tablet,Food,2025-03-22 00:00:00,10,1064.57,0.093,61.58,PayPal,Completed,1.3,8034.55,31.0,Enterprise,WH-01,No,4.0,,10645.7,990.0501,9655.6499,9594.0699,,,,,,,
ORD-10407,CUST-1245,Ramon Dias,  Grace Taylor ,North,Brazil,Retail,PROD-129,Notebook,Furniture,2023-09-13 00:00:00,19,1736.14,0.163,28.61,PayPal,Completed,3.0,9813.66,33.0,Consumer,WH-04,No,8.0,Damaged,32986.66,5376.825580000001,27609.834420000003,27581.22442,,,,,,,
ORD-10837,CUST-1050,Andre Costa,Daniel Brown,East,France,Online,PROD-102,Phone,Clothing,2025-01-16 00:00:00,19,N/A,0.125,79.11,Debit Card,Completed,3.9,6566.44,31.0,Small Business,WH-03,No,8.0,Damaged,4646.26,580.7825,4065.4775,3986.3675,,,,,,,
ORD-10654,CUST-1041,Beatriz Azevedo,Daniel Brown,East,France,Wholesale,PROD-120,Headphones,Electronics,2023-06-23 00:00:00,14,732.0,0.224,118.68,PayPal,Cancelled,3.2,6298.44,23.0,Small Business,WH-02,No,14.0,Late Delivery,10248.0,2295.552,7952.448,7833.768,,,,,,,
ORD-11003,CUST-1272,Thiago Azevedo,Emma Wilson,Central,UK,Retail,PROD-138,Tablet,Electronics,2025-06-10 00:00:00,6,393.92,0.231,130.99,Bank Transfer,Completed,4.9,7393.94,35.0,Consumer,WH-03,No,8.0,Wrong Item,2363.52,545.97312,1817.54688,1686.55688,,,,,,,
ORD-10474,CUST-1119,Gustavo Moraes,Bob Smith,Central,Australia,Wholesale,PROD-124,Chair,Food,2024-06-28 00:00:00,2,1064.95,0.101,143.97,Debit Card,Completed,2.9,6767.18,53.0,Small Business,WH-02,Yes,1.0,Late Delivery,2129.9,215.11990000000003,1914.7801,1770.8101,,,,,,,
ORD-10473,CUST-1144,Sofia Dias,Carla Davis,South,Canada,Online,PROD-135,Printer,Office Supplies,2023-08-03 00:00:00,16,1077.19,0.152,44.9,PayPal,Pending,1.8,6702.63,72.0,Corporate,WH-01,No,9.0,Late Delivery,17235.04,2619.72608,14615.31392,14570.41392,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-10608,CUST-1267,Priscila Lima,Daniel Brown,East,Canada,Wholesale,PROD-118,Tablet,Furniture,2023-04-13 00:00:00,2,1477.83,0.016,142.19,Credit Card,Pending,2.0,5762.73,57.0,Small Business,WH-04,No,10.0,,2955.66,47.29056,2908.36944,2766.17944,,,,,,,
ORD-10505,CUST-1277,Diego Cardoso,Frank Miller,West,USA,Direct,PROD-140,Printer,Electronics,2024-12-11 00:00:00,12,1652.0,0.149,81.04,Cash,Completed,,2158.28,71.0,Small Business,WH-02,No,4.0,Late Delivery,19824.0,2953.776,16870.224000000002,16789.184,,,,,,,
ORD-10615,CUST-1360,Rodrigo Vieira,Frank Miller,North,USA,Retail,PROD-124,Monitor,Electronics,2025-08-25 00:00:00,18,1681.5,0.104,110.98,Cash,Completed,4.5,2678.55,19.0,Consumer,WH-01,No,8.0,Damaged,30267.0,3147.768,27119.232,27008.252,,,,,,,
ORD-10570,CUST-1011,Luana Pereira,Grace Taylor,South,Brazil,Retail,PROD-113,Coffee Maker,furniture,2024-01-17 00:00:00,18,USD 902.91,0.086,111.54,Cash,Cancelled,3.3,633.82,46.0,Consumer,WH-01,No,3.0,Customer Changed Mind,16252.38,1397.7046799999998,14854.675319999998,14743.135319999998,,,,,,,
ORD-10775,CUST-1227,Amanda Pereira,Emma Wilson,South,Australia,Retail,PROD-104,Phone,Electronics,2025-11-21 00:00:00,2,960.36,0.093,149.16,,Completed,4.8,4744.75,67.0,Small Business,WH-01,No,5.0,Late Delivery,1920.72,178.62696,1742.09304,1592.93304,,,,,,,
ORD-10980,CUST-1385,Priscila Castro,Carla Davis,East,Brazil,Direct,PROD-125,Chair,Food,2024-11-12 00:00:00,13,2068.12,0.155,20.42,Debit Card,Completed,1.8,6525.83,61.0,Enterprise,WH-02,No,5.0,Damaged,26885.56,4167.261799999999,22718.2982,22697.8782,,,,,,,
ORD-10604,CUST-1150,Henrique Oliveira,Alice Johnson,East,Canada,Wholesale,PROD-143,Laptop,Clothing,2023-01-25 00:00:00,2,1927.75,0.055,54.95,Cash,Returned,2.3,4238.18,35.0,Consumer,WH-01,Yes,6.0,,3855.5,212.0525,3643.4475,3588.4975000000004,,,,,,,
ORD-10124,CUST-1267,Carolina Ribeiro,Emma Wilson,North,Brazil,Direct,PROD-134,Phone,Office Supplies,2025-08-22 00:00:00,17,34.69,0.241,70.59,Bank Transfer,Returned,1.3,9902.86,41.0,Enterprise,WH-04,No,5.0,,589.73,142.12493,447.60507,377.01507,,,,,,,
ORD-10360,CUST-1191,Bianca Ferreira,Emma Wilson,Central,Canada,Retail,PROD-100,Phone,Electronics,2025-01-30 00:00:00,9,895.47,0.194,10.25,Debit Card,Completed,4.1,779.55,51.0,Small Business,WH-04,Yes,2.0,Customer Changed Mind,8059.23,1563.49062,6495.739380000001,6485.489380000001,,,,,,,
ORD-11185,CUST-1014,Patricia Vieira,Carla Davis,North,France,Retail,PROD-108,Tablet,Food,2022-04-07 00:00:00,15,1440.14,0.01,120.49,Bank Transfer,Completed,3.2,7889.96,45.0,Consumer,WH-02,No,13.0,,21602.1,216.021,21386.079,21265.589,,,,,,,
ORD-10227,CUST-1129,Lucas Almeida,Frank Miller,North,UK,Direct,PROD-131,Phone,Office Supplies,2022-01-19 00:00:00,19,62.75,0.044,85.36,Credit Card,Returned,1.5,9455.27,60.0,Enterprise,WH-02,No,9.0,Wrong Item,1192.25,52.459,1139.791,1054.431,,,,,,,
ORD-10504,CUST-1068,Juliana Moraes,Henry Moore,East,France,Wholesale,PROD-131,Desk,Electronics,2023-08-08 00:00:00,9,271.68,0.216,123.42,PayPal,Completed,3.6,721.56,39.0,Consumer,WH-03,No,14.0,,2445.12,528.1459199999999,1916.97408,1793.55408,,,,,,,
ORD-10463,CUST-1354,Camila Dias,Bob Smith,South,UK,Retail,PROD-134,Notebook,,2025-04-21 00:00:00,19,614.36,0.177,121.23,Cash,Completed,2.5,4417.02,21.0,Corporate,WH-03,Yes,4.0,,11672.84,2066.09268,9606.74732,9485.51732,,,,,,,
ORD-10858,CUST-1388,Juliana Teixeira,Henry Moore,North,Australia,Wholesale,PROD-141,Tablet,Clothing,2025-01-08 00:00:00,20,1560.95,0.214,36.34,PayPal,Returned,1.5,1940.89,72.0,Corporate,WH-03,No,7.0,Customer Changed Mind,31219.0,6680.866,24538.134,24501.794,,,,,,,
ORD-10798,CUST-1004,Matheus Barbosa,Daniel Brown,East,Australia,Wholesale,PROD-106,Chair,  Electronics ,2024-06-20 00:00:00,5,2023.54,0.163,106.0,Cash,Pending,1.3,4466.84,62.0,Corporate,WH-01,No,3.0,Damaged,10117.7,1649.1851,8468.5149,8362.5149,,,,,,,
ORD-11004,CUST-1230,Isabela Cardoso,Grace Taylor,Central,Uk,Direct,PROD-109,Coffee Maker,Office Supplies,2023-10-25 00:00:00,1,520.08,0.001,55.93,Debit Card,Pending,3.1,1208.83,61.0,Consumer,WH-02,Yes,14.0,,520.08,0.5200800000000001,519.55992,463.62992,,,,,,,
ORD-10370,CUST-1379,Laura Rocha,Bob Smith,North,France,Wholesale,PROD-118,Laptop,Electronics,2025-09-06 00:00:00,4,919.31,0.02,111.45,Debit Card,Returned,2.4,3261.33,32.0,Consumer,WH-02,No,14.0,Damaged,3677.24,73.5448,3603.6952,3492.2452,,,,,,,
ORD-10745,CUST-1232,Vinicius Martins,Emma Wilson,Central,Germany,Online,PROD-107,Keyboard,Office Supplies,2025-07-12 00:00:00,13,2260.96,0.234,57.59,Cash,Completed,4.8,2909.31,60.0,Corporate,WH-04,No,6.0,Damaged,29392.48,6877.84032,22514.63968,22457.04968,,,,,,,
,,Pedro Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-11114,CUST-1320,Leticia Rocha,Frank Miller,North,,Direct,PROD-118,  Keyboard ,Clothing,2023-12-12 00:00:00,15,2286.53,0.122,52.0,Debit Card,Completed,4.9,6374.36,72.0,Small Business,WH-02,No,5.0,Wrong Item,34297.950000000004,4184.3499,30113.600100000003,30061.600100000003,,,,,,,
ORD-10804,CUST-1223,Vinicius Silva,Bob Smith,West,Australia,Retail,PROD-103,Headphones,Clothing,2022-02-18 00:00:00,3,204.24,0.058,22.69,Bank Transfer,Cancelled,2.7,9202.46,18.0,Consumer,WH-01,Yes,9.0,Damaged,612.72,35.537760000000006,577.18224,554.4922399999999,,,,,,,
ORD-11085,CUST-1211,Camila Gomes,Emma Wilson,North,Australia,Retail,PROD-130,Monitor,Office Supplies,2025-03-30 00:00:00,13,1749.27,0.135,108.99,Debit Card,Completed,3.2,1855.11,34.0,Corporate,WH-03,No,1.0,Damaged,22740.51,3069.96885,19670.54115,19561.55115,,,,,,,
ORD-10771,CUST-1027,Fernanda Freitas,Carla Davis,South,Canada,Retail,PROD-105,Headphones,Electronics,2023-05-13 00:00:00,19,862.91,0.246,68.8,PayPal,Completed,2.8,3231.93,28.0,Corporate,WH-01,No,14.0,Late Delivery,16395.29,4033.24134,12362.04866,12293.24866,,,,,,,
ORD-11030,CUST-1005,Bruno Santana,Carla Davis,East,Germany,Retail,PROD-112,Phone,Food,2022-02-24 00:00:00,8,472.44,0.21,10.6,Debit Card,Returned,4.7,562.63,33.0,Consumer,WH-02,No,7.0,,3779.52,793.6992,2985.8208,2975.2208,,,,,,,
ORD-10058,CUST-1385,Diego Teixeira,Emma Wilson,Central,Australia,Online,PROD-132,Phone,Electronics,2022-10-04 00:00:00,3,866.93,0.172,69.89,Debit Card,Completed,2.6,9879.77,60.0,Consumer,WH-02,Yes,10.0,Customer Changed Mind,2600.79,447.33588,2153.45412,2083.56412,,,,,,,
ORD-10149,CUST-1041,Priscila Correia,Daniel Brown,West,Canada,Retail,PROD-106,Headphones,Electronics,2023-03-21 00:00:00,8,649.96,,140.33,Debit Card,Completed,2.3,7126.46,54.0,Corporate,WH-02,No,3.0,Customer Changed Mind,5199.68,571.9648000000001,4627.715200000001,4487.385200000001,,,,,,,
ORD-11180,CUST-1133,Beatriz Barbosa,Emma Wilson,Central,France,Direct,PROD-147,Desk,Food,2023-04-20 00:00:00,15,2327.89,0.295,110.51,Debit Card,Completed,,9055.96,70.0,Consumer,WH-03,Yes,1.0,,34918.35,10300.91325,24617.43675,24506.92675,,,,,,,
ORD-10439,CUST-1124,Rodrigo Azevedo,Alice Johnson,South,UK,Retail,PROD-144,Desk,Electronics,2023-01-24 00:00:00,14,408.19,0.219,133.49,Cash,Pending,2.8,1200.24,72.0,Enterprise,WH-04,Yes,13.0,Late Delivery,5714.66,1251.51054,4463.14946,4329.65946,,,,,,,
ORD-10133,CUST-1213,Clara Dias,Carla Davis,East,Canada,Retail,PROD-125,Keyboard,Electronics,2025-11-03 00:00:00,15,,0.142,6.91,Bank Transfer,Pending,4.9,4909.86,27.0,Enterprise,WH-04,Yes,9.0,Late Delivery,23559.45,3345.4419,20214.0081,20207.0981,,,,,,,
ORD-10664,CUST-1330,Aline Freitas,Bob Smith,East,UK,Wholesale,PROD-144,Chair,Office Supplies,2022-09-28 00:00:00,11,562.7,10%,21.76,PayPal,Pending,3.8,6225.71,28.0,Enterprise,WH-01,No,9.0,Customer Changed Mind,6189.700000000001,1244.1297000000002,4945.5703,4923.8103,,,,,,,
ORD-11011,CUST-1211,Vinicius Ramos,Daniel Brown,Central,Brazil,Direct,PROD-116,Phone,Office Supplies,,8,2382.51,,99.53,,Completed,3.3,513.62,60.0,Corporate,WH-03,No,3.0,Customer Changed Mind,19060.08,2820.89184,16239.188160000002,16139.65816,,,,,,,
ORD-10792,CUST-1009,Carolina Freitas,Emma Wilson,Central,Germany,Retail,PROD-133,Monitor,Clothing,2023-03-09 00:00:00,17,288.12,0.003,11.16,bank transfer,Completed,1.3,3490.19,48.0,Corporate,WH-04,No,14.0,Customer Changed Mind,4898.04,14.69412,4883.34588,4872.18588,,,,,,,
ORD-10379,CUST-1187,Felipe Ferreira,Alice Johnson,North,Australia,Retail,PROD-115,Notebook,Food,2022-09-28 00:00:00,16,-50,0.256,126.37,Debit Card,Completed,1.4,3239.24,thirty-two,Corporate,WH-02,No,6.0,,39484.32,10107.98592,29376.33408,29249.96408,,,,,,,
ORD-10314,CUST-1152,Clara Gomes,Emma Wilson,North,France,Retail,PROD-131,Printer,Office Supplies,2024-09-29 00:00:00,9,2285.82,0.216,133.89,Debit Card,Completed,1.7,9751.48,52.0,Corporate,WH-03,Yes,7.0,Customer Changed Mind,20572.38,4443.63408,16128.74592,15994.855920000002,,,,,,,
ORD-11197,CUST-1321,Isabela Santana,Daniel Brown,West,USA,Direct,PROD-111,Monitor,,2024-11-22 00:00:00,5,2052.14,0.052,56.53,Credit Card,Pending,2.0,8830.75,55.0,Enterprise,WH-01,No,14.0,Damaged,10260.7,533.5563999999999,9727.1436,9670.6136,,,,,,,
ORD-11059,CUST-1228,Vinicius Mendes,Carla Davis,Central,Australia,Direct,PROD-116,Coffee Maker,Electronics,2023-07-27 00:00:00,15,587.69,0.055,56.51,Debit Card,Returned,1.5,4948.9,71.0,Enterprise,WH-02,No,10.0,Customer Changed Mind,8815.35,484.8442500000001,8330.50575,8273.99575,,,,,,,
ORD-10062,CUST-1263,Sofia Ferreira,Bob Smith,North,Brazil,Direct,PROD-134,Keyboard,Furniture,2025-09-02 00:00:00,10,604.01,0.075,28.64,Debit Card,Completed,2.8,9974.98,23.0,Consumer,WH-01,No,12.0,Customer Changed Mind,6040.1,453.0075,5587.092500000001,5558.4525,,,,,,,
ORD-10913,CUST-1335,Gustavo Souza,Bob Smith,West,UK,Online,PROD-139,Coffee Maker,Clothing,22/07/2025,17,404.69,0.106,0.91,Debit Card,Cancelled,2.3,8629.7,56.0,Enterprise,WH-04,No,1.0,Wrong Item,6879.73,729.2513799999999,6150.47862,6149.56862,,,,,,,
ORD-10472,CUST-1146,Priscila Almeida  ,Alice Johnson,Central,Brazil,Retail,PROD-100,Mouse,  Furniture ,2024-09-14 00:00:00,6,349.97,0.082,17.57,PayPal,Cancelled,4.3,572.69,73.0,Consumer,WH-01,No,3.0,Customer Changed Mind,2099.82,172.18524000000002,1927.63476,1910.06476,,,,,,,
ORD-10500,CUST-1384,Ramon Freitas,Daniel Brown,West,Brazil,Wholesale,PROD-144,Chair,Food,2024-02-17 00:00:00,10,914.78,0.108,127.29,Credit Card,Cancelled,3.8,3747.44,60.0,Small Business,WH-03,No,11.0,,9147.8,987.9624,8159.837599999999,8032.547599999999,,,,,,,
ORD-10253,CUST-1394,Murilo Almeida,Carla Davis,West,UK,Retail,PROD-103,Headphones,Clothing,2024-07-28 00:00:00,14,757.21,0.281,15.29,Credit Card,Completed,2.7,760.02,64.0,Consumer,WH-02,Yes,3.0,,10600.94,2978.8641400000006,7622.07586,7606.78586,,,,,,,
ORD-10240,CUST-1197,felipe pereira,Emma Wilson,North,Canada,Wholesale,PROD-134,Phone,Electronics,2025-03-08 00:00:00,13,392.58,0.016,136.73,Bank Transfer,Completed,4.7,3208.98,27.0,Consumer,WH-04,No,3.0,,5103.54,81.65664,5021.88336,4885.15336,,,,,,,
ORD-10675,CUST-1167,Natalia Azevedo,Alice Johnson,North,France,Wholesale,PROD-100,Notebook,Clothing,2025-07-08 00:00:00,6,352.2,0.046,132.99,Bank Transfer,Completed,2.1,2802.04,64.0,Enterprise,WH-01,No,7.0,Damaged,2113.2,97.2072,2015.9928,1883.0028,,,,,,,
ORD-10489,CUST-1121,Joao Teixeira,Grace Taylor,North,Canada,Direct,PROD-100,Headphones,Office Supplies,2024-02-20 00:00:00,7,1779.27,0.055,70.47,Cash,Completed,3.7,1925.18,53.0,Consumer,WH-02,No,14.0,Late Delivery,12454.89,685.01895,11769.87105,11699.40105,,,,,,,
ORD-10807,CUST-1266,Manuela Oliveira,Frank Miller,Central,Australia,Retail,PROD-142,Notebook,Office Supplies,2023-03-10 00:00:00,20,1412.5,0.135,29.29,Bank Transfer,Completed,4.9,1427.78,18.0,Small Business,WH-04,No,14.0,Wrong Item,28250.0,3813.750000000001,24436.25,24406.96,,,,,,,
ORD-10218,CUST-1385,Andre Azevedo,Alice Johnson,East,USA,Online,PROD-148,Desk,Clothing,2025-08-26 00:00:00,16,297.03,0.144,80.32,PayPal,Completed,2.5,1292.8,45.0,Small Business,WH-02,No,1.0,Wrong Item,4752.48,684.3571199999999,4068.12288,3987.80288,,,,,,,
ORD-10448,CUST-1270,Caio Freitas,Bob Smith,west,USA,Direct,PROD-140,Headphones,Office Supplies,2025-11-10 00:00:00,6,1543.96,0.151,87.08,PayPal,Completed,1.9,9669.99,53.0,Enterprise,WH-04,True,7.0,Customer Changed Mind,9263.76,1398.82776,7864.93224,7777.85224,,,,,,,
ORD-10263,CUST-1147,Priscila Gomes  ,Emma Wilson,North,Brazil,Wholesale,PROD-108,Desk,Office Supplies,2025-01-01 00:00:00,3,1640.26,0.293,98.64,PayPal,Completed,2.4,7402.31,28.0,Corporate,WH-01,NO,13.0,,4920.78,1441.7885399999998,3478.99146,3380.3514600000003,,,,,,,
ORD-11086,CUST-1224,Sofia Dias,Daniel Brown,East,Canada,Retail,PROD-103,Monitor,Food,2022-10-16 00:00:00,9,2304.86,0.086,76.46,PayPal,Pending,4.8,8217.37,44.0,Small Business,WH-01,Yes,8.0,Late Delivery,20743.74,1783.96164,18959.77836,18883.31836,,,,,,,
ORD-11047,CUST-1330,Rafael Teixeira,Alice Johnson,Central,Canada,Retail,PROD-139,Laptop,Food,2025-11-11 00:00:00,8,1767.39,0.191,30.8,Debit Card,Completed,3.0,3264.56,55.0,Consumer,WH-03,No,6.0,Wrong Item,14139.12,2700.5719200000003,11438.54808,11407.74808,,,,,,,
ORD-10849,CUST-1249,Gustavo Azevedo,Carla Davis,North,Germany,Retail,PROD-149,Headphones,Clothing,2024-03-24 00:00:00,6,358.17,0.273,116.0,Cash,Completed,1.0,7158.83,30.0,Corporate,WH-04,Yes,12.0,Customer Changed Mind,2149.02,586.68246,1562.33754,1446.33754,,,,,,,
ORD-10627,CUST-1176,Carolina Ferreira,,Central,usa,Direct,PROD-112,Coffee Maker,Clothing,2025-07-27 00:00:00,13,2071.97,0.1,39.87,Bank Transfer,Completed,1.6,2870.09,52.0,Consumer,WH-04,Yes,10.0,,26935.61,2693.561,24242.049,24202.179,,,,,,,
ORD-10080,CUST-1269,Beatriz Moreira,,South,France,Retail,PROD-124,Phone,Clothing,2024-01-05 00:00:00,12,1022.31,0.002,25.26,Bank Transfer,Completed,2.8,1570.76,72.0,Corporate,WH-04,No,9.0,Wrong Item,12267.72,24.53544,12243.18456,12217.92456,,,,,,,
ORD-10669,CUST-1073,Aline Moraes,Grace Taylor,Central,USA,Direct,PROD-134,Monitor,Office Supplies,2024-09-12 00:00:00,4,849.91,0.13,115.21,Debit Card,Completed,2.5,6365.84,41.0,Small Business,WH-03,No,7.0,Wrong Item,3399.64,441.9532,2957.6868,2842.4768,,,,,,,
,,Rafael Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-10646,CUST-1378,Mariana Souza,Daniel Brown,East,Canada,Wholesale,PROD-133,Tablet,Office Supplies,2025-02-08 00:00:00,4,1493.31,0.058,32.62,PayPal,Completed,4.2,1912.54,47.0,Enterprise,WH-03,YES,2.0,Damaged,5973.24,346.44792,5626.79208,5594.17208,,,,,,,
ORD-11042,CUST-1197,Felipe Vieira,Frank Miller,Central,France,Wholesale,PROD-142,Mouse,Clothing,2024-05-14 00:00:00,12,1171.52,0.096,139.15,Credit Card,Completed,3.2,5459.01,42.0,Small Business,WH-04,No,6.0,Damaged,14058.24,1349.59104,12708.64896,12569.49896,,,,,,,
ORD-10292,CUST-1036,Matheus Dias,Grace Taylor,West,UK,Direct,PROD-113,Desk,Furniture,2025-03-27 00:00:00,17,600.72,0.218,123.16,PayPal,Completed,4.5,3722.07,28.0,Enterprise,WH-04,No,1.0,Wrong Item,10212.24,2226.26832,7985.97168,7862.81168,,,,,,,
ORD-10256,CUST-1096,Rodrigo Gomes,Frank Miller,North,Brazil,Direct,PROD-144,Phone,Clothing,2023-03-12 00:00:00,19,346.12,0.01,40.67,Credit Card,Cancelled,4.9,2156.69,40.0,Enterprise,WH-04,No,5.0,,6576.28,65.7628,6510.517199999999,6469.847199999999,,,,,,,
ORD-10009,CUST-1214,Joao Monteiro,Daniel Brown,West,Germany,Wholesale,PROD-118,Mouse,Office Supplies,2024-10-13 00:00:00,3,N/A,0.01,47.54,Bank Transfer,Completed,4.3,3399.11,51.0,Consumer,WH-04,No,14.0,Damaged,4950.06,49.5006,4900.559399999999,4853.019399999999,,,,,,,
ORD-10158,CUST-1387,Bruno Correia,Emma Wilson,North,UK,Direct,PROD-107,Phone,Clothing,2024-01-23 00:00:00,-5,1665.96,0.194,96.53,PayPal,Completed,2.3,9410.92,27.0,Enterprise,WH-02,No,11.0,Damaged,21657.48,4201.55112,17455.92888,17359.39888,,,,,,,
ORD-10941,CUST-1232,Henrique Carvalho,Grace Taylor,East,UK,Online,PROD-116,Tablet,Electronics,2022-01-23 00:00:00,6,158.8,0.198,62.21,Credit Card,Completed,4.6,3451.69,74.0,Corporate,WH-04,Yes,10.0,Customer Changed Mind,952.8,188.6544,764.1456000000001,701.9356,,,,,,,
ORD-10280,CUST-1262,Matheus Lima,Frank Miller,East,Brazil,Direct,PROD-115,Printer,Food,2025-11-06 00:00:00,7,1633.27,0.193,51.98,Debit Card,Cancelled,3.7,5232.41,49.0,Consumer,WH-04,No,6.0,Late Delivery,11432.89,2206.54777,9226.342229999998,9174.36223,,,,,,,
ORD-10085,CUST-1251,Bianca Moraes,Bob Smith,South,USA,Online,PROD-117,Tablet,Electronics,2024-09-18 00:00:00,5,284.69,0.252,19.82,bank transfer,Completed,2.7,6517.59,67.0,Corporate,WH-01,No,2.0,Damaged,1423.45,358.7094,1064.7406,1044.9206,,,,,,,
ORD-10876,CUST-1305,Joao Vieira  ,Bob Smith,North,France,Wholesale,PROD-121,Phone,Furniture,2025-09-21 00:00:00,1,40.62,0.087,54.21,Debit Card,Completed,1.1,5603.43,19.0,Enterprise,WH-03,No,7.0,Late Delivery,40.62,3.5339399999999994,37.08606,-17.123940000000005,,,,,,,
ORD-10725,CUST-1133,Murilo Castro,Frank Miller,South,Brazil,Wholesale,PROD-139,Tablet,Office Supplies,2024-01-04 00:00:00,1,"$1,114.79",0.213,132.77,Bank Transfer,Cancelled,1.7,5472.04,37.0,Enterprise,WH-02,Yes,8.0,Late Delivery,1114.79,237.45027,877.3397299999999,744.5697299999999,,,,,,,
ORD-10155,CUST-1240,Rafael Castro,Frank Miller,East,UK,Direct,PROD-105,Headphones,Furniture,2022-10-02 00:00:00,4,2356.79,0.191,5.21,,Completed,4.8,9524.07,61.0,Small Business,WH-02,Yes,2.0,Damaged,9427.16,1800.58756,7626.57244,7621.36244,,,,,,,
ORD-10233,CUST-1384,Renata Freitas,Emma Wilson,North,USA,Direct,PROD-146,Monitor,Electronics,2024-05-03 00:00:00,3,850.79,0.054,122.92,Cash,Completed,4.5,7354.38,65.0,Enterprise,WH-01,No,6.0,Late Delivery,2552.37,137.82798,2414.54202,2291.62202,,,,,,,
ORD-10979,CUST-1215,Henrique Ramos,Grace Taylor,West,France,Direct,PROD-128,Phone,,not a date,7,1130.01,0.052,49.1,Cash,Completed,3.6,1430.95,43.0,Corporate,WH-01,No,11.0,Customer Changed Mind,7910.07,411.32364,7498.74636,7449.64636,,,,,,,
